Date,y,k,n,w,rk,x,c,s,s1,s2,i,i1,i2,r,r1,r2,v,ns,ni,nr,cs,ci,cr,tau,tau1,tau2,lambtilde,lamtau,lami,lams,lamr,dd,pop,Rb,pie,mc,F,Kf,rr,pbreve,yF,kF,nF,wF,rkF,xF,cF,sF,sF1,sF2,iF,iF1,iF2,rF,rF1,rF2,vF,nsF,niF,nrF,csF,ciF,crF,tauF,tauF1,tauF2,lambtildeF,lamtauF,lamiF,lamsF,lamrF,ddF,popF,RbF,pieF,mcF,FF,KfF,rrF,pbreveF,y_n,yF_n,c_n,cF_n,w_n,wF_n,n_n,nF_n,x_n,xF_n,rr_n,rrF_n,Rb_n,RbF_n,k_n,kF_n,cs_n,csF_n,ci_n,ciF_n,cr_n,crF_n,ns_n,nsF_n,ni_n,niF_n,nr_n,nrF_n,i_total,iF_total,v_total,vF_total
2020-08-10,1110.5963835309565,178514.15004830953,27.823183279799814,19.89999185216144,0.0015508239605283034,208.20694520787046,690.4663614000091,98.21108932996617,0.9729961018606319,1.0,0.35946075452361753,0.0035846075452361753,1e-05,235.8298110560185,0.02344873710560185,0.00013424400000000008,0.00019503869035348062,27.810891389018227,28.262756709908782,28.262756709908782,690.2224395974591,698.9760101158629,698.9760101158629,0.002002311216417715,0.002002311216417715,0.0,0.0014306642653361171,-53.47228864936609,15206.463224969102,15259.935513618468,15292.03198253384,0.0170742488530211,99.9929257511469,1.0003060597145859,-0.4424846751311051,0.7478117612120141,75.87455534135071,75.56005891939597,1.0003956004785333,0.9999944091888957,1105.3656793699151,178407.69048455512,27.634473746081643,19.752849276819468,0.0015297857830892897,203.08079875311228,690.3618036937258,0.9822217800129986,0.9731740477677713,1.0,0.0035400628149041707,0.0035300628149041707,1e-05,2.3460271807437882,0.023326027807437883,0.00013424400000000008,0.00019506793137180224,27.62249920636585,28.063841409515316,28.063841409515316,690.1224926615695,698.7253891938558,698.7253891938558,0.0019705411598681106,0.0019705411598681106,0.0,0.0014311774202934256,-53.365309516759794,15206.668658593051,15260.033968109812,15292.234708363,0.00017005060988654894,0.9999299493901127,1.0003327808786024,-0.1932814138932648,0.7407407407407407,1.5819744014815174,1.5819744014815174,1.0003743870374395,1.0,-0.4292897523970107,-0.8982494358007242,-1.0000275711355977,-1.015019192187605,1.1605792705392748,0.41258759961124714,-0.6314882864292382,-1.3054509068512798,1.0612386993625655,-1.426933392855556,2.078011843434613,1.965515066585044,1.6039950934379599,1.745226884170803,-0.020730791326983855,-0.08035491289695162,-1.0350013990832463,-1.0493319218292996,0.2200970219592202,0.18416266547807147,0.2200970219592202,0.18416266547807147,-0.6753878963634774,-1.348217120121975,0.9384168211027832,0.22800503398328065,0.9384168211027832,0.22800503398328065,1.6083444782773841,1.590535029464505,1.0920453356594386,1.0920601937583556
2020-08-17,1109.492675323408,178516.39203869738,27.781570727073802,19.91234774604787,0.0015494466323795527,208.2198558281823,689.3497425721488,98.08893696465769,0.9705392341943577,1.0,0.4064572218520209,0.004054572218520209,1e-05,255.64819197465405,0.025425603197465403,0.00013921600000000008,0.0001945992203721264,27.766878819562965,28.28010683386836,28.28010683386836,689.0612916870459,698.980909009171,698.980909009171,0.0022622684459021217,0.0022622684459021217,0.0,0.0014306542383503936,-53.58457499945743,15206.453163520066,15260.037738519522,15292.021858412576,0.018078638965687226,99.99192136103423,1.0003000715887866,-0.4643671457125187,0.7478997320381839,75.85055008778619,75.52070119433115,1.0003938950087414,0.99999376797387,1104.2266444254574,178404.881255285,27.591985200757442,19.762880575308564,0.0015282331912857107,203.04579821207915,689.2577692903014,0.9810215428354648,0.9707548557336116,1.0,0.003999588632058195,0.003989588632058195,1e-05,2.541502584856179,0.02527580984856179,0.00013921600000000008,0.00019463480955355425,27.57770486898002,28.07849198422952,28.07849198422952,688.9754251608581,698.7154697183337,698.7154697183337,0.0022245572246061105,0.0022245572246061105,0.0,0.0014311977383341787,-53.47478293622165,15206.66519108578,15260.139974022,15292.230765909562,0.0001799417857682806,0.9999200582142309,1.0003262019042856,-0.21604184735448673,0.7407407407407407,1.5803666761100479,1.5803666761100479,1.0003726477605568,1.0,-0.5282429020392776,-1.0003698101314185,-1.160129843095048,-1.1733170928672432,1.2233898180129987,0.4635811866202877,-0.7801045461649947,-1.4571957115805612,1.067505364865906,-1.443922249919971,2.068963086447173,1.956296920898759,1.5723718908316364,1.710436578417962,-0.019475134223667645,-0.0819282598243043,-1.2014883092980377,-1.213799964434903,0.22079943170654204,0.18274039806853715,0.22079943170654204,0.18274039806853715,-0.8325756444179766,-1.5081968964999248,1.0003815495298607,0.28032851510542134,1.0003815495298607,0.28032851510542134,1.8345713228675964,1.812990751925116,1.1115052576966513,1.111523674713711
2020-08-24,1108.21722833696,178518.60284037818,27.73353397094301,19.925132400682163,0.0015477411625876112,208.1912540331641,688.102897380719,97.9543166064153,0.9677936233894879,1.0,0.45887890672909143,0.004578789067290915,1e-05,277.7983235135252,0.02763564435135252,0.0001441880000000001,0.00019410784683887155,27.71583019191136,28.29811389019494,28.29811389019494,687.7586034251775,698.9846163090419,698.9846163090419,0.0025515029580308107,0.0025515029580308107,0.0,0.0014306466503947368,-53.71359224599808,15206.442582790918,15260.156175036916,15292.01121191068,0.019214619186872887,99.99078538081305,1.0002936902096875,-0.48652516945324464,0.7479452004476647,75.82859040144781,75.48320412912544,1.0003918242238907,0.99999306606871,1102.9525604207176,178402.03130932272,27.54446136643964,19.774136216567534,0.0015264939144029803,203.001840101486,688.0276433961548,0.9796999705634877,0.9680537082322423,1.0,0.004511790846251649,0.00450179084625165,1e-05,2.7597772287567843,0.027453584287567844,0.0001441880000000001,0.00019415097114672231,27.5272916199117,28.09493134903566,28.09493134903566,687.6914173046312,698.7043355960227,698.7043355960227,0.0025069965302225525,0.0025069965302225525,0.0,0.0014312205450205807,-53.60049346069488,15206.661329588242,15260.261823048937,15292.226372742576,0.00019111963393804356,0.9999088803660611,1.000318944634525,-0.24114287190195594,0.7407407407407407,1.5785683646571802,1.5785683646571802,1.000370705093694,1.0,-0.6425933215139401,-1.1145980312460169,-1.338904141852093,-1.349694156852843,1.2883799485711833,0.5207986567719258,-0.9516643894892485,-1.6269236912869967,1.0536223849745507,-1.4652590074569982,2.05797712503768,1.9460017771580684,1.5386825482852196,1.672072908833555,-0.01823694477844917,-0.0835244106869415,-1.3882694607315171,-1.3979026948085616,0.2213309892240778,0.1811439730094344,0.2213309892240778,0.1811439730094344,-1.014892171745152,-1.6882442146010646,1.0646924649819312,0.33904053227022946,1.0646924649819312,0.33904053227022946,2.0897216186706773,2.0636904049473714,1.1309160423805384,1.1309387718283832
2020-08-31,1106.7526616511805,178520.73381514958,27.67843556282199,19.93833182219008,0.0015456703777366994,208.11397804875568,686.7156066793481,97.80621978355099,0.9647280048023036,1.0,0.5171454396151907,0.0051614543961519075,1e-05,302.5493700028746,0.030105777000287458,0.0001491600000000001,0.0001935587246778976,27.656957294200122,28.316768427526615,28.316768427526615,686.3014225613101,698.986876744065,698.986876744065,0.00287205986250645,0.00287205986250645,0.0,0.0014306420238646804,-53.86137172739923,15206.431465935873,15260.292837663272,15292.00002609956,0.020497380125714344,99.9895026198742,1.0002869085588029,-0.5088231134695143,0.7479416171124756,75.80897303718473,75.44795787484348,1.000389350831575,0.9999923007817314,1101.5313095551287,178399.12939792426,27.49145793234343,19.786730850410276,0.0015245512475401636,202.94658626615333,686.6616463658985,0.9782472964702843,0.9650402376728672,1.0,0.005080755240854453,0.005070755240854453,1e-05,3.003464543797061,0.02988548543797061,0.0001491600000000001,0.00019361074164644848,27.470672086254,28.113328285184334,28.113328285184334,686.2580874511573,698.6918448286222,698.6918448286222,0.0028198598177286284,0.0028198598177286284,0.0,0.0014312461314691118,-53.74440015267361,15206.657025228269,15260.401425380942,15292.221474920741,0.00020373164830754818,0.9998962683516915,1.0003109751578851,-0.26869996228225945,0.7407407407407407,1.5765624254928803,1.5765624254928803,1.000368542440893,1.0,-0.7738993002390004,-1.2420205226436387,-1.5378157020156658,-1.5455526025258237,1.35547852507798,0.5848228264649258,-1.1484444184929,-1.816221670202034,1.016113517543471,-1.4920785788984592,2.0448567638008175,1.9345420194117446,1.5028920546894975,1.6299606920967102,-0.017043463475774345,-0.08514966549642011,-1.5972019640532409,-1.6034154089799912,0.22165509336218303,0.17935303039817718,0.22165509336218303,0.17935303039817718,-1.2251525207138458,-1.8904568348071416,1.1313158125950462,0.40474387565834213,1.1313158125950462,0.40474387565834213,2.3769276049213226,2.345676386720234,1.1502719148483282,1.150299845993028
2020-09-07,1105.0816192412858,178522.72864150815,27.615642946266174,19.951927883396948,0.0015431969854214182,207.98028845297117,685.1782538652376,97.64363442488656,0.9613092969717444,1.0,0.5816489427674747,0.005806489427674748,1e-05,330.1912972701465,0.03286499772701465,0.0001541320000000001,0.00019294560096046073,27.589443410328684,28.336056215475455,28.336056215475455,684.6768207009559,698.9874089891871,698.9874089891871,0.0032257622295987945,0.0032257622295987945,0.0,0.0014306409344999379,-54.0301323107394,15206.41979686706,15260.4499291778,15291.988284816196,0.021943287356636875,99.98805671264329,1.0002797248095148,-0.5311043851695452,0.7478822473605338,75.79201934787763,75.41539122577251,1.0003864385701542,0.9999914699949222,1099.9508396223698,178396.16147422334,27.43253542544412,19.800780036893794,0.0015223885947389438,202.87722560436663,685.1505370949264,0.976653681313523,0.9616822781680956,1.0,0.005710329077664262,0.005700329077664263,1e-05,3.2753804991258018,0.032599672991258016,0.0001541320000000001,0.00019300804753457344,27.40723199188979,28.133853381753934,28.133853381753934,684.6630435036254,698.6778438435852,698.6778438435852,0.003164951457237036,0.003164951457237036,0.0,0.0014312748125785066,-53.90864388888082,15206.652224342011,15260.560868230892,15292.21601375833,0.00021793676298194066,0.9998820632370171,1.000302267487431,-0.29880089838086876,0.7407407407407407,1.574331931826078,1.574331931826078,1.0003661438749116,1.0,-0.9237168956088615,-1.3837178269599515,-1.7582433647069684,-1.7622174315841121,1.4245933989785575,0.6562411392718293,-1.3727037633350925,-2.0266591948424284,0.9512221368178642,-1.5257454404441928,2.0294104973510585,1.9218336505984812,1.4649929621882274,1.5839672776152947,-0.015926233936969236,-0.08681189139058132,-1.830139509420159,-1.8321149020418925,0.22173140736581054,0.17734555080157755,0.22173140736581054,0.17734555080157755,-1.4662735345404188,-2.1170286003936,1.2002007695552042,0.478047791978331,1.2002007695552042,0.478047791978331,2.6995038278812022,2.6621715324439377,1.1695664749443744,1.1696006507464853
2020-09-14,1103.1873366254852,178524.52282341986,27.54455028691598,19.965897351681512,0.0015402847240003873,207.7819457288297,683.4823139735786,97.46557569093555,0.9575029529503084,1.0,0.6527326875878972,0.006517326875878972,1e-05,361.0335012984888,0.03594424612984888,0.0001591040000000001,0.0001922618593943489,27.512459672990953,28.355956840324513,28.355956840324513,682.87229879204,698.9859063913674,698.9859063913674,0.0036140821620415987,0.0036140821620415987,0.0,0.0014306440099238185,-54.222280450470095,15206.407560465408,15260.629840915879,15291.975972876182,0.023569804396385806,99.98643019560353,1.0002721437431579,-0.5531910185610833,0.7477603222147573,75.77807483480909,75.3859714099682,1.0003830536513818,0.9999905723328165,1098.1995657684367,178393.11017933805,27.36727457193453,19.816396835333276,0.0015199900287578203,202.79042989263937,683.4860589527206,0.9749094942685361,0.9579461802795144,1.0,0.006403925971779652,0.006393925971779652,1e-05,3.578531706430631,0.03562621306430631,0.0001591040000000001,0.00019233645563361911,27.336340171176925,28.15667417976727,28.15667417976727,682.8942483219861,698.662167965158,698.662167965158,0.0035437614329475206,0.0035437614329475206,0.0,0.00143130692608198,-54.09554864705117,15206.646868368121,15260.742417015173,15292.209925898625,0.0002339046843994006,0.9998660953155997,1.00029280651327,-0.3314955793885188,0.7407407407407407,1.5718606447045884,1.5718606447045884,1.0003634948598208,1.0,-1.0935491301289235,-1.540728586278095,-2.0014094505606206,-2.0008724905397846,1.4956064684444215,0.7356283263735053,-1.6266061181572034,-2.2597336716623895,0.854948876726902,-1.5678750732102453,2.011460197593107,1.9078001281495949,1.425012807081738,1.5340180960591532,-0.014921378040044786,-0.08852081044651294,-2.0888742273110106,-2.085727074921029,0.221515962919816,0.17509792279413183,0.221515962919816,0.17509792279413183,-1.7412154536037394,-2.370213674368127,1.2712744297304068,0.5595506420259522,1.2712744297304068,0.5595506420259522,3.060912044085362,3.01654767573869,1.188792660883809,1.1888342963098473
2020-09-21,1101.054363433923,178526.04332641937,27.464606054851885,19.980210443057516,0.0015368998052282918,207.5103370265297,681.6209494843165,97.27112567450527,0.9532734660636912,1.0,0.7306649733966579,0.00729664973396658,1e-05,395.40237643125965,0.03937616164312597,0.00016407600000000011,0.00019150059059006168,27.42518717865257,28.376441586714346,28.376441586714346,680.8763049861541,698.9820387053104,698.9820387053104,0.004037986296027094,0.004037986296027094,0.0,0.0014306519261242114,-54.44040427365677,15206.394742849745,15260.8351471234,15291.963076345657,0.02539535592163192,99.98460464407827,1.0002641783347486,-0.5748838310680959,0.7475692263420742,75.76750786969802,75.36020267784485,1.0003791665094368,0.9999896073424513,1096.2668896543269,178389.95430431943,27.295295990494523,19.833687293587992,0.0015173410136668376,202.68232903446125,681.6614836967888,0.9730056763321979,0.9537972676499301,1.0,0.007164286379418225,0.007154286379418225,1e-05,3.916093829353106,0.03899686229353106,0.00016407600000000011,0.0001915892360559029,27.25736280797295,28.181948733842482,28.181948733842482,680.9404871747397,698.6446423907245,698.6446423907245,0.0039573233935283995,0.0039573233935283995,0.0,0.0014313428305669615,-54.3076175306156,15206.640893866654,15260.94851139727,15292.203143565368,0.00025181467712038363,0.9998481853228787,1.000282591346804,-0.3667845166125838,0.7407407407407407,1.5691337528946676,1.5691337528946676,1.0003605831558229,1.0,-1.284781209372421,-1.7140029965086345,-2.268294332169296,-2.2624824836253055,1.5683663281220284,0.8235234765773036,-1.9121212326718373,-2.51680003394813,0.7231131597744245,-1.620345977199722,1.9908504178578479,1.8923771613289508,1.3830223983167356,1.480114203352878,-0.014069799727178811,-0.09028830102354446,-2.375062436900577,-2.3658599105276568,0.22096140902057027,0.1725850829474629,0.22096140902057027,0.1725850829474629,-2.0529029333836712,-2.65227568581089,1.3444342382655128,0.6498169065803028,1.3444342382655128,0.6498169065803028,3.4647106736880713,3.4122800150915302,1.2079427199428152,1.2079932199154375
2020-09-28,1098.669455232456,178527.20840361898,27.375346758259745,19.994828745874457,0.0015330126632826294,207.15666565317105,679.5897126562079,97.05948252548973,0.948585054580593,1.0,0.8156081656868739,0.00814608165686874,1e-05,433.6375858406689,0.04319471058406689,0.00016904800000000012,0.00019065469321273828,27.32684576597749,28.397470373702454,28.397470373702454,678.6788745487264,698.9754550536555,698.9754550536555,0.00449775678988545,0.00449775678988545,0.0,0.0014306654014384769,-54.68725991993588,15206.38133172962,15261.068591649557,15291.949582897787,0.027439117847142563,99.98256088215277,1.0002558514790716,-0.5959632820490834,0.7473027229509364,75.76070737389264,75.33862339269587,1.00037475385184,0.9999885756781186,1094.143850163459,178386.66826045114,27.216284685664863,19.85274466880463,0.0015144293096691444,202.54851879056298,679.6722544498191,0.9709341921161926,0.9492004589210921,1.0,0.007993192465017123,0.007983192465017124,1e-05,4.291378093490778,0.04274473293490778,0.00016904800000000012,0.00019075945352998604,27.169682793449,28.20981734569356,28.20981734569356,678.7919469888351,698.6250837996915,698.6250837996915,0.0044060492753080095,0.0044060492753080095,0.0,0.0014313829022015196,-54.54752191842062,15206.634232707911,15261.181754626332,15292.195595044212,0.00027185367898275464,0.9998281463210162,1.0002716389795194,-0.4046062811190021,0.7407407407407407,1.5661387996729241,1.5661387996729241,1.0003573999190356,1.0,-1.4986005653660261,-1.9043444681036803,-2.559535732505591,-2.5477007818858866,1.6426777143728533,0.920400657764775,-2.230904434786629,-2.798983265482635,0.5514451731544634,-1.6852959191217876,1.967459282683559,1.87551853546859,1.3391448138764694,1.42235139138418,-0.013417282450789436,-0.09212869442905003,-2.6901328949002767,-2.6739204201454925,0.2200174364119789,0.16978074651450292,0.2200174364119789,0.16978074651450292,-2.404122264366104,-2.965418594825009,1.419537048937336,0.7493476631912799,1.419537048937336,0.7493476631912799,3.914486352676616,3.852884942622331,1.2270081892640892,1.2270691652684362
2020-10-05,1096.0226397852864,178527.92768927934,27.27643689008302,20.0097023581642,0.0015286000056860085,206.71221843377657,677.3873444284328,96.83001900364002,0.9434025458850364,1.0,0.9075832513074824,0.009065832513074825,1e-05,476.0867939477814,0.047434659394778145,0.00017402000000000013,0.0001897170109161186,27.216730257071752,28.418987514373836,28.418987514373836,676.2723954050327,698.9657883227352,698.9657883227352,0.004992791684640456,0.004992791684640456,0.0,0.0014306851876107099,-54.965748159984884,15206.367316873768,15261.333065033752,15291.935482285886,0.029720720711065806,99.98027927928885,1.0002471978060261,-0.6161911586558544,0.746955213366706,75.75807922164269,75.32180131286009,1.0003698009827309,0.99998747928249,1091.8239150452425,178383.2216068985,27.130019612142995,19.87364223963616,0.0015112460728814955,202.3841175171022,677.5167206050635,0.9686885713066228,0.9441210754292889,1.0,0.008891139632527616,0.008881139632527617,1e-05,4.707783632029851,0.04690381632029851,0.00017402000000000013,0.00018984009178421842,27.072725111529955,28.24039226402602,28.24039226402602,676.4409122913845,698.6033027309782,698.6033027309782,0.004889543400019053,0.004889543400019053,0.0,0.0014314275298882568,-54.81808191449015,15206.626812485225,15261.444894399716,15292.18720545271,0.0002942136178848026,0.9998057863821141,1.0002599881215952,-0.4448243803795937,0.7407407407407407,1.562866809786148,1.562866809786148,1.00035394099732,1.0,-1.7359012606295021,-2.112338651116197,-2.87531417736111,-2.8567640514818082,1.7182869531229716,1.0266323781780162,-2.584153963989222,-3.1070728137750137,0.3357156426930574,-1.765094392333677,1.9412107977658133,1.8572029659252642,1.2935648314765569,1.3609401349121475,-0.013014436767933013,-0.09405903946508865,-3.035177030567149,-3.0110148583958662,0.21863140785491897,0.16665774831698954,0.21863140785491897,0.16665774831698954,-2.797391939029459,-3.3116960302501552,1.496383979906546,0.8585438000929368,1.496383979906546,0.8585438000929368,4.413765521140662,4.341839282624236,1.2459798903557011,1.2460531744468581
2020-10-12,1093.1084503101622,178528.10265329562,27.167714646404395,20.02476611398227,0.0015236471365770092,206.1687267346647,675.0166466524205,96.58234967191976,0.9376924730955075,1.0,1.0064308536889242,0.010054308536889243,1e-05,523.0986382945595,0.05213087182945595,0.00017899200000000013,0.0001886805091770073,27.09425473483224,28.44091611320011,28.44091611320011,673.652493569436,698.9526611841713,698.9526611841713,0.005521392280351831,0.005521392280351831,0.0,0.0014307120575315808,-55.27887918967798,15206.352690731464,15261.631569921143,15291.920766970603,0.032259853814726756,99.97774014618518,1.0002382655075441,-0.6353131978919513,0.7465220263076389,75.76004112656432,75.31032675873803,1.0003643043365422,0.9999863215535896,1089.30391456622,178379.57870417702,27.036408250264795,19.896424631025976,0.0015077871511662388,202.1838914403388,675.1969462028044,0.9662645343040974,0.938525849021481,1.0,0.009856972008985922,0.009846972008985922,1e-05,5.16873351606771,0.051508343160677095,0.00017899200000000013,0.0001888242150858578,26.9659890881253,28.273745231656495,28.273745231656495,673.8825750790892,698.5791068658274,698.5791068658274,0.005406402192722112,0.005406402192722112,0.0,0.001431477108564667,-55.122236117618804,15206.618557213636,15261.740793331255,15292.177897861537,0.0003190878088558799,0.9997809121911431,1.0002477030167831,-0.48721427308364706,0.7407407407407407,1.5593136179714397,1.5593136179714397,1.000350208405375,1.0,-1.9971734204682234,-2.3382697285457943,-3.2152279336033485,-3.1893763476104398,1.7948627766643632,1.1424454864086053,-2.9724476914128717,-3.4413991061971627,0.07191106941031311,-1.8622818099648164,1.9120882415362361,1.837441889606728,1.2465383820611686,1.2962252872174673,-0.012916445799260323,-0.09609929650797877,-3.4108219916981986,-3.3778326030973305,0.21674922151169174,0.1631885134393274,0.21674922151169174,0.1631885134393274,-3.23480451845628,-3.6928961138382066,1.5747004042861112,0.977661541630348,1.5747004042861112,0.977661541630348,4.965904749175845,4.882479501896448,1.264847941273402,1.2649355959554438
2020-10-19,1089.9273004056533,178527.62752439597,27.049242285622576,20.039934851360336,0.0015181504903885137,205.5188357003499,672.4853877822266,96.31638629845882,0.9314243848085568,1.0,1.1117704060776228,0.011107704060776229,1e-05,575.0137652861639,0.057317412528616385,0.00018396400000000014,0.00018753849461910151,26.959005036901363,28.463151026478034,28.463151026478034,670.8190197120095,698.9356938890035,698.9356938890035,0.006080549792331607,0.006080549792331607,0.0,0.0014307467893588323,-55.629723503807426,15206.337449246237,15261.967172750044,15291.905432940683,0.03507576020505575,99.97492423979484,1.0002291180676544,-0.6530627239214382,0.7459997289759794,75.76701577957705,75.30480338611103,1.0003582741208605,0.9999851074852776,1086.5851054190994,178375.6985829608,26.93552563893098,19.921097677353128,0.0015040545592213289,201.9424695963129,672.7195588997096,0.9636605027481706,0.932384134115172,1.0,0.010887495740997646,0.010877495740997646,1e-05,5.677592681334919,0.05659196281334919,0.00018396400000000014,0.0001877051698042962,26.84908813468133,28.30989290941395,28.30989290941395,671.1159449680879,698.5523053408009,698.5523053408009,0.005954009736504686,0.005954009736504686,0.0,0.0014315320303926486,-55.46299867700044,15206.609388383356,15262.072387060356,15292.167594829916,0.0003466663304810405,0.9997533336695179,1.000234876953541,-0.5314514900886635,0.7407407407407407,1.555481382155031,1.555481382155031,1.000346211937153,1.0,-2.282379963631087,-2.5820250313910997,-3.5781631501016653,-3.54458738816672,1.871972268535882,1.2678696412206314,-3.395563265633661,-3.801694146675072,-0.2435385083253805,-1.9794651756877335,1.8801480918068991,1.8162879685411637,1.1984014563002798,1.228704045573159,-0.013182548179113684,-0.09827241098397943,-3.817089189414169,-3.77451565678677,0.21431642847828947,0.159345675631406,0.21431642847828947,0.159345675631406,-3.7178391539237077,-4.110399518995244,1.6541108088501177,1.1067603907641166,1.6541108088501177,1.1067603907641166,5.573959728409006,5.477880475546916,1.283601790735312,1.2837061129358733
2020-10-26,1086.486951832037,178526.39079990512,26.921359117611917,20.05509781253342,0.0015121202747070022,204.75669188346347,669.8071830254966,96.03546174279106,0.9245723511876768,1.0,1.2229600774306415,0.012219600774306416,1e-05,632.1538386459604,0.06302644786459603,0.00018893600000000014,0.00018628487696171139,26.810799040872197,28.48555050973104,28.48555050973104,667.7771014691965,698.9145139099033,698.9145139099033,0.006665748743918301,0.006665748743918301,0.0,0.0014307901468603476,-56.02134695928215,15206.32159289813,15262.342939857412,15291.889480763455,0.03818661734207309,99.97181338265783,1.0002198357538203,-0.6691653362082217,0.7453864492164644,75.77942204015562,75.3058363477975,1.000351736922734,0.9999838437676692,1083.6743350826673,178371.53513766552,26.82765663394631,19.947617009409363,0.0015000580909989036,201.65466845430726,670.0965897052833,0.9609087966486446,0.9256693132038013,1.0,0.011977091955046424,0.011967091955046425,1e-05,6.237566652259625,0.062186730522596254,0.00018893600000000014,0.0001864768268230344,26.72179722474305,28.34878043392399,28.34878043392399,668.1448317247562,698.5227141863646,698.5227141863646,0.006528344084547598,0.006528344084547598,0.0,0.0014315926736395057,-55.84340170836214,15206.599226439657,15262.44262814802,15292.156220412215,0.00037713031855583394,0.9997228696814431,1.0002216351154023,-0.5771020871923271,0.7407407407407407,1.551380238715531,1.551380238715531,1.000341970840995,1.0,-2.590825008162212,-2.842990647760868,-3.9621676605277933,-3.9206721512295206,1.9490523973681562,1.4026792940389,-3.852288865671727,-4.186940593048883,-0.6134742860426146,-2.1191605152506954,1.8455337066576094,1.793843907592363,1.1495777234412863,1.1590403199341903,-0.013875192492041055,-0.10060420495043854,-4.253243416477071,-4.200517770164847,0.21127961529783246,0.15510285710020888,0.21127961529783246,0.15510285710020888,-4.2471462825992905,-4.565009911631968,1.7341089633251539,1.2456444068714045,1.7341089633251539,1.2456444068714045,6.240534602800836,6.1307148840016765,1.3022302784314832,1.302353795618177
2020-11-02,1082.8039975738413,178524.27746099682,26.78473406924287,20.07011247649415,0.001505583076580274,203.87865047618652,667.0022701745779,95.73661205584243,0.9171166269765197,1.0,1.3390610128072613,0.013380610128072613,1e-05,694.8085583981873,0.06928694783981872,0.00019390800000000015,0.00018491447023753538,26.64975345377005,28.507926977169575,28.507926977169575,664.5382064475496,698.8887674047246,698.8887674047246,0.0072708097409194036,0.0072708097409194036,0.0,0.0014308428560290214,-56.45672861931671,15206.305127998816,15262.761856618134,15291.872916889122,0.041608805558878886,99.96839119444103,1.0002105166941788,-0.6833446277777377,0.7446821954602393,75.79766404887886,75.3140177259272,1.0003447380861215,0.9999825388335456,1080.5852533020643,178367.0377687121,26.713339297406584,19.97587577384817,0.001495816994841161,201.31594082081315,667.3462355581742,0.9579784346199078,0.9183603651898008,1.0,0.01311736012888289,0.01310736012888289,1e-05,6.85158105052861,0.0683219025052861,0.00019390800000000015,0.0001851338626407603,26.584107707786753,28.390263685169696,28.390263685169696,664.9788550115269,698.4901629341795,698.4901629341795,0.00712381415135968,0.00712381415135968,0.0,0.001431659389159092,-56.266421482785525,15206.587992758057,15262.854414240841,15292.143702677518,0.00041064517602996394,0.9996893548239689,1.0002081363469562,-0.6236168743516957,0.7407407407407407,1.5470300236767818,1.5470300236767818,1.0003375154436438,1.0,-2.9210209071728555,-3.1199428074011437,-4.3643397436735505,-4.315021535870544,2.0253786649919725,1.5463312614033553,-4.34023546698975,-4.595216794976487,-1.0396654112240888,-2.283574983694292,1.8084877361021823,1.7702709819618967,1.1005839523958727,1.0880733117926145,-0.01505879659057241,-0.1031230173874631,-4.717640432419856,-4.654459663415955,0.2075880476193337,0.1504356158716469,0.2075880476193337,0.1504356158716469,-4.82230909367839,-5.056758186475885,1.8140249184627644,1.393798875606067,1.8140249184627644,1.393798875606067,6.967615576892776,6.843096299137644,1.3207217254552368,1.3208671818822528
2020-11-09,1078.9052501252595,178521.17199841895,26.640413638142753,20.084798403553556,0.0014985842399674622,202.88408833866987,664.0980848635128,95.42128027066923,0.9090454051035997,1.0,1.45881036115611,0.0145781036115611,1e-05,763.2209052089172,0.07612321052089173,0.00019888000000000016,0.00018342332539530396,26.476354673378957,28.530037700822763,28.530037700822763,661.1211397353743,698.8581323397076,698.8581323397076,0.007887798547524796,0.007887798547524796,0.0,0.0014309055782925175,-56.93866080086617,15206.288068240621,15263.226729041487,15291.855755209372,0.04535607639473922,99.96464392360515,1.0002012773357205,-0.6953288467859697,0.7438891591726743,75.82211823592174,75.32990926295213,1.000337343624517,0.9999812028376336,1077.33948906434,178362.15260044468,26.593406313459152,20.005692181796196,0.0014913615974897058,200.9229522349794,664.4934599062834,0.9548821671719624,0.9104435417441192,1.0,0.014296831437085092,0.014286831437085092,1e-05,7.522143403440464,0.07502255403440464,0.00019888000000000016,0.0001836720730379602,26.436288138493193,28.434091252079185,28.434091252079185,661.6344169756226,698.4545023565046,698.4545023565046,0.0077331513726436475,0.0077331513726436475,0.0,0.0014317324845442298,-56.73488744154111,15206.575612171278,15263.310499612819,15292.129976756942,0.000447352784390836,0.999652647215608,1.0001945733706532,-0.6703309950795711,0.7407407407407407,1.5424619433757287,1.5424619433757287,1.0003328885664655,1.0,-3.2705637818732924,-3.4109423597488475,-4.78074564234875,-4.724056250190689,2.100033815581548,1.6979014289791428,-4.855665578061597,-5.023548880503026,-1.5224143487322483,-2.474327089679129,1.7693620166218782,1.7457964459507425,1.0520321774183605,1.0168179222499685,-0.01679805299688031,-0.10585902208627429,-5.2075839390188,-5.13398957516028,0.20319555181997906,0.14532255547656803,0.20319555181997906,0.14532255547656803,-5.441590452218015,-5.584685219667163,1.8929917886527203,1.5503259002828118,1.8929917886527203,1.5503259002828118,7.756395431645255,7.616411436402008,1.3390640579947675,1.339234389186049
